collection_id	collection_name	abundance_rank	genome_id	genome_name	relative_abundance
4	Respiratory Virome - Nasopharynx (Healthy)	11	GCF_000910555.1	Streptococcus phage SP-QS1 complete genome	0.03794738846188638
4	Respiratory Virome - Nasopharynx (Healthy)	28	GCF_000923975.1	Lizard adenovirus 2 isolate 23-06, complete genome	0.0009170425120589608
4	Respiratory Virome - Nasopharynx (Healthy)	42	GCF_000928555.1	Influenza A virus (A/Shanghai/02/2013(H7N9)) segment 1 polymerase PB2 (PB2) gene, complete cds	0.004653206425676451
4	Respiratory Virome - Nasopharynx (Healthy)	11	GCF_001041795.1	Streptococcus phage SpSL1, complete genome	0.03794738846188638
4	Respiratory Virome - Nasopharynx (Healthy)	7	GCF_001275455.1	Chlamydia phage phiCPAR39, complete sequence	0.0006970491900782347
4	Respiratory Virome - Nasopharynx (Healthy)	22	GCF_001831345.1	Pigeon adenovirus 2 isolate YPDS-Y-V1.A19.11-2013, complete genome	0.008254181970547352
4	Respiratory Virome - Nasopharynx (Healthy)	38	GCF_001963235.1	Cynomolgus cytomegalovirus isolate 31908, complete genome	0.0009487566181092589
4	Respiratory Virome - Nasopharynx (Healthy)	11	GCF_002621405.1	Streptococcus phage P0095, complete genome	0.03794738846188638
4	Respiratory Virome - Nasopharynx (Healthy)	11	GCF_002621585.1	Streptococcus phage P7134, complete genome	0.03794738846188638
4	Respiratory Virome - Nasopharynx (Healthy)	11	GCF_002621865.1	Streptococcus phage P7952, complete genome	0.03794738846188638
4	Respiratory Virome - Nasopharynx (Healthy)	11	GCF_002621925.1	Streptococcus phage P7955, complete genome	0.03794738846188638
4	Respiratory Virome - Nasopharynx (Healthy)	11	GCF_002622085.1	Streptococcus phage P9902, complete genome	0.03794738846188638
4	Respiratory Virome - Nasopharynx (Healthy)	11	GCF_002622105.1	Streptococcus phage P9903, complete genome	0.03794738846188638
4	Respiratory Virome - Nasopharynx (Healthy)	43	GCF_002985995.1	Transmissible gastroenteritis virus complete genome, genomic RNA	0.009976586898716064
4	Respiratory Virome - Nasopharynx (Healthy)	11	GCF_003866025.1	Streptococcus phage CHPC875, complete genome	0.03794738846188638
4	Respiratory Virome - Nasopharynx (Healthy)	11	GCF_003866635.1	Streptococcus phage CHPC1156, complete genome	0.03794738846188638
4	Respiratory Virome - Nasopharynx (Healthy)	11	GCF_003866715.1	Streptococcus phage CHPC1248, complete genome	0.03794738846188638
4	Respiratory Virome - Nasopharynx (Healthy)	11	GCF_003925065.1	Streptococcus phage SW2, complete genome	0.03794738846188638
4	Respiratory Virome - Nasopharynx (Healthy)	11	GCF_003925205.1	Streptococcus phage SW11, complete genome	0.03794738846188638
4	Respiratory Virome - Nasopharynx (Healthy)	11	GCF_003925245.1	Streptococcus phage SW13, complete genome	0.03794738846188638
4	Respiratory Virome - Nasopharynx (Healthy)	41	GCF_004117175.1	Oz virus viral cRNA, segment 1, complete sequence, strain: EH8	0.0007262408235345417
4	Respiratory Virome - Nasopharynx (Healthy)	33	GCF_004130925.1	Bufonid herpesvirus 1 strain FO1_2015, complete genome	0.005725528214671387
4	Respiratory Virome - Nasopharynx (Healthy)	35	GCF_008791745.1	Anatid herpesvirus 1 strain 2085, complete genome	2.603936222758487e-05
4	Respiratory Virome - Nasopharynx (Healthy)	37	GCF_027938855.1	Pteropus lylei-associated alphaherpesvirus DNA, complete genome	0.12735122645426733
5	Marine Virome - Coastal Surface Water	418	GCF_000819615.1	Escherichia phage phiX174, complete genome	0.00046978193517939666
5	Marine Virome - Coastal Surface Water	412	GCF_000836805.1	Guinea pig Chlamydia phage, complete genome	0.00021818867691434944
5	Marine Virome - Coastal Surface Water	140	GCF_000837365.1	Streptococcus phage Sfi21, complete genome	0.00010346454268286526
5	Marine Virome - Coastal Surface Water	414	GCF_000838865.1	Bdellovibrio phage phiMH2K, complete genome	0.00022876281883269168
5	Marine Virome - Coastal Surface Water	420	GCF_000839525.1	Chlamydia phage Chp1, complete genome	0.00012201299936431508
5	Marine Virome - Coastal Surface Water	422	GCF_000839765.1	Ectocarpus siliculosus virus 1, complete genome	0.00033733887717276434
5	Marine Virome - Coastal Surface Water	416	GCF_000839985.1	Spiroplasma phage 4, complete genome	4.522231396271563e-06
5	Marine Virome - Coastal Surface Water	324	GCF_000840305.1	Bacillus phage B103, complete genome	0.0001067973089111569
5	Marine Virome - Coastal Surface Water	421	GCF_000840785.1	Genome of phage G4 (coliphage)	0.0008709589763416445
5	Marine Virome - Coastal Surface Water	309	GCF_000842165.1	Pseudomonas phage gh-1, complete genome	9.668878854189328e-06
5	Marine Virome - Coastal Surface Water	333	GCF_000842965.1	Pseudomonas phage phiKZ, complete genome	7.996486682792404e-05
5	Marine Virome - Coastal Surface Water	243	GCF_000843245.1	Aeromonas phage Aeh1, complete genome	9.23483954688875e-06
5	Marine Virome - Coastal Surface Water	265	GCF_000843345.1	Yersinia pestis phage phiA1122, complete genome	0.00029769901875410933
5	Marine Virome - Coastal Surface Water	446	GCF_000844845.1	Orf virus, complete genome	0.00023195946614697083
5	Marine Virome - Coastal Surface Water	406	GCF_000846145.1	Enterobacteria phage alpha3, complete genome	0.004003727173956528
5	Marine Virome - Coastal Surface Water	425	GCF_000847045.1	Paramecium bursaria Chlorella virus 1, complete genome	5.2330425398932153e-05
5	Marine Virome - Coastal Surface Water	224	GCF_000847165.1	Yersinia phage phiYeO3-12, complete genome	7.154650191026732e-05
5	Marine Virome - Coastal Surface Water	248	GCF_000848045.2	Bacteriophage phi-C31 complete genome	0.005274905742117343
5	Marine Virome - Coastal Surface Water	403	GCF_000849665.1	Chlamydia phage Chp2, complete genome	0.00012544484440909394
5	Marine Virome - Coastal Surface Water	447	GCF_000853365.1	Cereal yellow dwarf virus-RPV, complete genome	0.001161101967802766
5	Marine Virome - Coastal Surface Water	392	GCF_000858545.1	Streptococcus phage 2972, complete genome	7.400412460343711e-05
5	Marine Virome - Coastal Surface Water	357	GCF_000863505.1	Escherichia phage RB43, complete genome	0.006397143195710913
5	Marine Virome - Coastal Surface Water	407	GCF_000864545.1	Enterobacteria phage ID2 Moscow/ID/2001, complete genome	0.0007276824659176258
5	Marine Virome - Coastal Surface Water	104	GCF_000865785.1	Enterobacteria phage JK06, complete genome	0.00011733883641438702
5	Marine Virome - Coastal Surface Water	428	GCF_000865825.1	Emiliania huxleyi virus 86, complete genome	0.005302200098285863
5	Marine Virome - Coastal Surface Water	434	GCF_000866185.1	Liao ning virus segment 1, complete genome	0.000107749593948068
5	Marine Virome - Coastal Surface Water	229	GCF_000867045.1	Pseudomonas phage PA11, complete genome	9.13844469801919e-05
5	Marine Virome - Coastal Surface Water	222	GCF_000868305.2	Mycobacteriophage Wildcat, complete genome	9.632595627765042e-05
5	Marine Virome - Coastal Surface Water	426	GCF_000869685.1	Acanthocystis turfacea Chlorella virus 1, complete genome	0.0005976334066826107
5	Marine Virome - Coastal Surface Water	376	GCF_000871265.1	Pseudomonas phage LKD16, complete genome	0.00011504888197172834
5	Marine Virome - Coastal Surface Water	177	GCF_000872005.1	Staphylococcus phage SAP-2, complete genome	0.00035786251492934496
5	Marine Virome - Coastal Surface Water	423	GCF_000872425.2	Ostreococcus tauri virus OtV5, complete genome	0.010379644698070529
5	Marine Virome - Coastal Surface Water	65	GCF_000873005.1	Burkholderia ambifaria phage BcepF1, complete genome	0.00043650239866655324
5	Marine Virome - Coastal Surface Water	427	GCF_000873685.1	Paramecium bursaria Chlorella virus NY2A, complete genome	7.194308344558544e-05
5	Marine Virome - Coastal Surface Water	158	GCF_000874225.1	Enterobacteria phage Phi1, complete genome	7.026253306027034e-05
5	Marine Virome - Coastal Surface Water	77	GCF_000875305.1	Pseudomonas phage 201phi2-1, complete genome	0.0030180572461951144
5	Marine Virome - Coastal Surface Water	327	GCF_000875605.1	Pseudomonas phage LBL3, complete genome	0.0001276526800734123
5	Marine Virome - Coastal Surface Water	437	GCF_000881715.1	Kluyvera phage Kvp1, complete genome	0.0008163495819572932
5	Marine Virome - Coastal Surface Water	314	GCF_000881995.1	Erwinia phage phiEa21-4, complete genome	0.00014833795109268704
5	Marine Virome - Coastal Surface Water	126	GCF_000884895.1	Streptococcus phage 5093, complete genome	0.00012578275757887041
5	Marine Virome - Coastal Surface Water	415	GCF_000884975.1	Enterobacteria phage St-1, complete genome	0.0012469726175398247
5	Marine Virome - Coastal Surface Water	432	GCF_000887075.1	Clavibacter phage CMP1, complete genome	0.00011868069500237218
5	Marine Virome - Coastal Surface Water	132	GCF_000889235.1	Escherichia phage RB16, complete genome	0.0007906298955812981
5	Marine Virome - Coastal Surface Water	448	GCF_000890115.1	Gammapapillomavirus HPV127, complete genome	4.127272598163774e-06
5	Marine Virome - Coastal Surface Water	367	GCF_000890395.1	Enterobacteria phage vB_EcoM-VR7, complete genome	0.0003173474907587305
5	Marine Virome - Coastal Surface Water	28	GCF_000890795.1	Salmonella phage Vi06 complete sequence	0.0001274516569431617
5	Marine Virome - Coastal Surface Water	89	GCF_000891755.1	Salmonella phage Spc35, complete genome	0.0011519143483858989
5	Marine Virome - Coastal Surface Water	353	GCF_000892295.1	Vibrio phage ICP3, complete genome	0.00014202435296117736
5	Marine Virome - Coastal Surface Water	187	GCF_000892375.1	Brochothrix phage A9, complete genome	0.00013021768996014633
5	Marine Virome - Coastal Surface Water	197	GCF_000892495.1	Prochlorococcus phage Syn1, complete genome	0.011974023476545973
5	Marine Virome - Coastal Surface Water	316	GCF_000893035.1	Salmonella phage SFP10, complete genome	0.000988775327252028
5	Marine Virome - Coastal Surface Water	209	GCF_000894315.1	Salmonella phage SE2, complete genome	2.6941212755813033e-05
5	Marine Virome - Coastal Surface Water	371	GCF_000896515.1	Gordonia phage GRU1, complete genome	0.0010952940916145882
5	Marine Virome - Coastal Surface Water	295	GCF_000899055.1	Pseudomonas phage MP1412, complete genome	0.0013941294739691719
5	Marine Virome - Coastal Surface Water	108	GCF_000899435.1	Enterobacteria phage NJ01, complete genome	0.011492198112683224
5	Marine Virome - Coastal Surface Water	377	GCF_000899595.1	Cronobacter phage vB_CsaP_GAP52, complete genome	0.001273704284355499
5	Marine Virome - Coastal Surface Water	293	GCF_000899635.1	Caulobacter phage CcrColossus, complete genome	0.014217333614788793
5	Marine Virome - Coastal Surface Water	72	GCF_000899755.1	Clostridium phage phiCPV4, complete genome	0.00013353312711222585
5	Marine Virome - Coastal Surface Water	301	GCF_000900235.1	Escherichia phage ECBP1, complete genome	1.5410616484178146e-06
5	Marine Virome - Coastal Surface Water	270	GCF_000900735.1	Enterobacteria phage Bp7, complete genome	9.963092153932976e-05
5	Marine Virome - Coastal Surface Water	261	GCF_000901655.1	Pseudomonas phage NH-4, complete genome	9.118666095153419e-05
5	Marine Virome - Coastal Surface Water	168	GCF_000902915.1	Erwinia phage phiEaH2, complete genome	0.009421179675678995
5	Marine Virome - Coastal Surface Water	141	GCF_000903795.1	Pseudomonas phage PaP1, complete genome	0.0010923743739312567
5	Marine Virome - Coastal Surface Water	267	GCF_000905035.1	Serratia phage phiMAM1, complete genome	0.0005778236966864104
5	Marine Virome - Coastal Surface Water	435	GCF_000905155.1	Pepper yellow leaf curl virus isolate YN65-1, complete genome	2.471893571133557e-05
5	Marine Virome - Coastal Surface Water	310	GCF_000906915.1	Synechococcus phage S-CAM1 genomic sequence	3.2673015508672936e-05
5	Marine Virome - Coastal Surface Water	87	GCF_000907055.1	Staphylococcus phage vB_SauM_Romulus, complete genome	0.011804632151668576
5	Marine Virome - Coastal Surface Water	264	GCF_000907615.1	Halorubrum tailed phage 8, complete genome	4.58010284426824e-05
5	Marine Virome - Coastal Surface Water	238	GCF_000907935.1	Salmonella phage FSL SP-030, complete genome	8.860149372137971e-05
5	Marine Virome - Coastal Surface Water	347	GCF_000908075.1	Bacillus phage phiNIT1 DNA, complete genome	0.022966092756082163
5	Marine Virome - Coastal Surface Water	125	GCF_000908275.1	Cyanophage P-RSM1 genomic sequence	0.0007682061395098995
5	Marine Virome - Coastal Surface Water	69	GCF_000908635.1	Halorubrum tailed phage 5, complete genome	5.167127966554496e-05
5	Marine Virome - Coastal Surface Water	289	GCF_000909255.1	Halovirus HHTV-1, complete genome	0.0134831508173824
5	Marine Virome - Coastal Surface Water	228	GCF_000909635.1	Cellulophaga phage phi38:1, complete genome	0.0010886355338862808
5	Marine Virome - Coastal Surface Water	139	GCF_000910535.1	Cellulophaga phage phi10:1, complete genome	0.0013853329281032225
5	Marine Virome - Coastal Surface Water	387	GCF_000911295.1	Streptococcus phage TP-778L complete genome	0.000877656564373801
5	Marine Virome - Coastal Surface Water	9	GCF_000911475.1	Staphylococcus phage S25-4 DNA, complete genome	0.0031036166526613868
5	Marine Virome - Coastal Surface Water	334	GCF_000912295.1	Erwinia phage FE44, complete genome	0.011515729727248264
5	Marine Virome - Coastal Surface Water	170	GCF_000913135.1	Staphylococcus phage S25-3 DNA, complete genome	0.0007883015622862654
5	Marine Virome - Coastal Surface Water	358	GCF_000913815.1	Bacillus phage Spock, complete genome	0.010893509154246
5	Marine Virome - Coastal Surface Water	86	GCF_000914095.1	Pseudomonas phage PAK_P4, complete genome	9.782768442226113e-05
5	Marine Virome - Coastal Surface Water	279	GCF_000914495.1	Vibrio phage VH7D, complete genome	2.345190801817482e-05
5	Marine Virome - Coastal Surface Water	199	GCF_000915475.1	Bacillus phage BPS10C, complete genome	0.0003403993011117394
5	Marine Virome - Coastal Surface Water	39	GCF_000915775.1	Shigella phage pSb-1, complete genome	4.742256360461414e-06
5	Marine Virome - Coastal Surface Water	165	GCF_000916695.1	Pseudomonas phage PPpW-4 DNA, complete sequence	0.00017247739330772876
5	Marine Virome - Coastal Surface Water	63	GCF_000917315.1	Synechococcus phage S-MbCM100, complete genome	7.853839542024486e-05
5	Marine Virome - Coastal Surface Water	183	GCF_000917355.1	Stenotrophomonas phage Smp131, complete genome	0.0010218534182027939
5	Marine Virome - Coastal Surface Water	175	GCF_000918255.1	Escherichia phage e11/2, complete genome	5.034352633794414e-05
5	Marine Virome - Coastal Surface Water	332	GCF_000918275.1	Pseudomonas phage vB_PaeP_C2-10_Ab09, complete genome	0.0004984612149091934
5	Marine Virome - Coastal Surface Water	59	GCF_000918315.1	Bacillus phage Bcp1, complete genome	0.00011671423756204528
5	Marine Virome - Coastal Surface Water	206	GCF_000918515.1	Ralstonia phage RSB2 DNA, complete genome	5.0750000518485286e-05
5	Marine Virome - Coastal Surface Water	291	GCF_000919915.2	Escherichia phage vB_EcoM_JS09, complete genome	0.0006759981521693037
5	Marine Virome - Coastal Surface Water	380	GCF_000921095.1	Pseudomonas phage phiPSA2, complete genome	0.004564518822213567
5	Marine Virome - Coastal Surface Water	195	GCF_000922735.2	Enterobacteria phage Bp4, complete genome	0.0007707958493774513
5	Marine Virome - Coastal Surface Water	288	GCF_000923015.1	Dinoroseobacter phage DFL12phi1, complete genome	0.00011381018591704316
5	Marine Virome - Coastal Surface Water	131	GCF_000923095.1	Escherichia phage PE3-1, complete genome	0.004880498894262645
5	Marine Virome - Coastal Surface Water	207	GCF_000924355.1	Ralstonia phage RSY1 DNA, complete genome	0.00010124238913133417
5	Marine Virome - Coastal Surface Water	200	GCF_000924855.1	Staphylococcus phage MCE-2014, complete genome	0.00046793894121852997
5	Marine Virome - Coastal Surface Water	116	GCF_000924955.1	Escherichia phage ECML-4, complete genome	0.0004770002333894683
5	Marine Virome - Coastal Surface Water	364	GCF_000925855.1	Rhizobium phage vB_RleM_P10VF, complete genome	0.0008431071696496489
5	Marine Virome - Coastal Surface Water	137	GCF_000929055.1	Shigella phage pSf-2, complete genome	9.318376757323054e-05
5	Marine Virome - Coastal Surface Water	356	GCF_001019915.1	Synechococcus phage ACG-2014b isolate Syn7803C100, complete genome	0.004211851354846727
5	Marine Virome - Coastal Surface Water	179	GCF_001041455.1	Proteus phage PM 93, complete genome	8.93567477996903e-05
5	Marine Virome - Coastal Surface Water	161	GCF_001042275.1	Salmonella phage SPN3US, complete genome	0.008998332984010031
5	Marine Virome - Coastal Surface Water	411	GCF_001275455.1	Chlamydia phage phiCPAR39, complete sequence	7.768915780535019e-06
5	Marine Virome - Coastal Surface Water	317	GCF_001308835.1	Campylobacter phage CP220, complete genome	3.491026645585721e-05
5	Marine Virome - Coastal Surface Water	115	GCF_001310115.1	Enterobacteria phage AR1 DNA, complete genome	0.00022012994916774552
5	Marine Virome - Coastal Surface Water	258	GCF_001470235.1	Acinetobacter phage phiAB1, complete genome	0.0004942443487747026
5	Marine Virome - Coastal Surface Water	160	GCF_001500855.2	Escherichia phage SUSP1, complete genome	0.0030165657086776826
5	Marine Virome - Coastal Surface Water	370	GCF_001500875.1	Ralstonia phage RSF1 DNA, complete genome	0.010860932919176676
5	Marine Virome - Coastal Surface Water	53	GCF_001500915.1	Klebsiella phage vB_KpnP_KpV289, complete genome	8.155290485729557e-05
5	Marine Virome - Coastal Surface Water	329	GCF_001501055.1	Pseudomonas phage vB_Pae_PS44, complete genome	1.3774397327764639e-05
5	Marine Virome - Coastal Surface Water	328	GCF_001501675.1	Staphylococcus phage phiIPLA-C1C, complete genome	0.014007391878870217
5	Marine Virome - Coastal Surface Water	32	GCF_001501855.1	Bacillus phage Eyuki, complete genome	0.005240876692803013
5	Marine Virome - Coastal Surface Water	346	GCF_001502555.2	Salmonella phage SEN1, complete genome	0.000935905957773009
5	Marine Virome - Coastal Surface Water	18	GCF_001503075.1	Prochlorococcus phage P-TIM68, complete genome	7.241996920287624e-05
5	Marine Virome - Coastal Surface Water	440	GCF_001503375.1	Mycobacterium phage Tasp14, complete genome	0.0014394797425776006
